Time_s,Signal
1.6819791666666666,-1.4905430999660858
1.6820833333333334,-2.3266496614599443
1.6821875,-3.1632874863394957
1.6822916666666667,-4.000418029198426
1.6823958333333333,-4.838002693664124
1.6825,-5.676002834179159
1.6826041666666667,-6.5143797577862665
1.6827083333333333,-7.353094725917073
1.6828125,-8.192108956183754
1.6829166666666666,-9.031383624174229
1.6830208333333334,-9.870879865250789
1.683125,-10.71055877635124
1.6832291666666668,-11.550381417793586
1.6833333333333333,-12.39030881508355
1.6834375,-13.230301960724802
1.6835416666666667,-14.070321816032234
1.6836458333333333,-14.91032931294757
1.68375,-15.750285355858022
1.6838541666666667,-16.590150823417122
1.6839583333333332,-17.429886570368303
1.6840625,-18.269453429370344
1.6841666666666666,-19.108812212825782
1.6842708333333334,-19.94792371471095
1.684375,-20.786748712408404
1.6844791666666667,-21.625247968541096
1.6845833333333333,-22.463382232809003
1.6846875,-23.301112243826914
1.6847916666666667,-24.138398730964525
1.6848958333333333,-24.975202416187997
1.685,-25.811484015903012
1.6851041666666666,-26.647204242799518
1.6852083333333334,-27.482323807697746
1.6853125,-28.316803421395683
1.6854166666666666,-29.150603796517608
1.6855208333333334,-29.983685649363913
1.685625,-30.81600970176201
1.6857291666666667,-31.647536682918055
1.6858333333333333,-32.47822733126985
1.6859375,-33.30804239634008
1.6860416666666667,-34.13694264059095
1.6861458333333332,-34.964888841278665
1.68625,-35.79184179230911
1.6863541666666666,-36.6177623060935
1.6864583333333334,-37.442611215404874
1.6865625,-38.26634937523428
1.6866666666666668,-39.08893766464784
1.6867708333333333,-39.910336988643195
1.686875,-40.730508280006575
1.6869791666666667,-41.549412501169186
1.6870833333333333,-42.36701064606439
1.6871875,-43.18326374198328
1.6872916666666666,-43.99813285143122
1.6873958333333334,-44.811579073983175
1.6875,-45.62356354813869
1.6876041666666666,-46.434047453176376
1.6877083333333334,-47.24299201100778
1.6878125,-48.050358488030014
1.6879166666666667,-48.85610819697811
1.6880208333333333,-49.660202498776044
1.688125,-50.46260280438679
1.6882291666666667,-51.26327057666123
1.6883333333333332,-52.06216733218593
1.6884375,-52.85925464312948
1.6885416666666666,-53.654494139087426
1.6886458333333334,-54.447847508925946
1.68875,-55.23927650262367
1.6888541666666668,-56.02874293311183
1.6889583333333333,-56.816208678112915
1.6890625,-57.601635681977164
1.6891666666666667,-58.384985957517586
1.6892708333333333,-59.166221587842294
1.689375,-59.9453047281852
1.6894791666666666,-60.72219760773459
