Time_s,Signal
1.6819791666666666,54.15287474522252
1.6820833333333334,53.1775208549299
1.6821875,52.19900356761153
1.6822916666666667,51.217368325354165
1.6823958333333333,50.23266074992187
1.6825,49.24492664062132
1.6826041666666667,48.25421197215755
1.6827083333333333,47.260562892479435
1.6828125,46.26402572061559
1.6829166666666666,45.26464694450042
1.6830208333333334,44.262473218790525
1.683125,43.25755136267175
1.6832291666666668,42.249928357656614
1.6833333333333333,41.239651345372735
1.6834375,40.226767625341616
1.6835416666666667,39.211324652748786
1.6836458333333333,38.193370036204726
1.68375,37.172951535496836
1.6838541666666667,36.15011705933279
1.6839583333333332,35.124914663075245
1.6840625,34.097392546467695
1.6841666666666666,33.0675990513524
1.6842708333333334,32.03558265937941
1.684375,31.001391989707635
1.6844791666666667,29.965075796697953
1.6845833333333333,28.926682967597806
1.6846875,27.886262520218484
1.6847916666666667,26.843863600604248
1.6848958333333333,25.799535480693784
1.685,24.75332755597427
1.6851041666666666,23.70528934312782
1.6852083333333334,22.655470477670708
1.6853125,21.60392071158534
1.6854166666666666,20.550689910944847
1.6855208333333334,19.495828053531365
1.685625,18.439385226446543
1.6857291666666667,17.38141162371592
1.6858333333333333,16.32195754388651
1.6859375,15.261073387617612
1.6860416666666667,14.198809655265453
1.6861458333333332,13.135216944461446
1.68625,12.070345947684324
1.6863541666666666,11.004247449825982
1.6864583333333334,9.936972325751727
1.6865625,8.868571537854272
1.6866666666666668,7.799096133602351
1.6867708333333333,6.728597243083599
1.686875,5.657126076541935
1.6869791666666667,4.584733921909813
1.6870833333333333,3.511472142334587
1.6871875,2.437392173700749
1.6872916666666666,1.3625455221462877
1.6873958333333334,0.2869837615746247
1.6875,-0.7892414688382753
1.6876041666666666,-1.8660784671415864
1.6877083333333334,-2.94347547111165
1.6878125,-4.021380660758296
1.6879166666666667,-5.09974216083578
1.6880208333333333,-6.178508043357587
1.688125,-7.257626330115299
1.6882291666666667,-8.337044995201456
1.6883333333333332,-9.416711967536113
1.6884375,-10.496575133396998
1.6885416666666666,-11.576582338953465
1.6886458333333334,-12.656681392803437
1.68875,-13.736820068514008
1.6888541666666668,-14.816946107164972
1.6889583333333333,-15.897007219895404
1.6890625,-16.976951090453404
1.6891666666666667,-18.0567253777481
1.6892708333333333,-19.13627771840495
1.689375,-20.215555729322922
1.6894791666666666,-21.29450701023472
1.6895833333333334,-22.373079146268623
1.6896875,-23.451219710513172
1.6897916666666666,-24.52887626658328
1.6898958333333334,-25.605996371188485
1.69,-26.68252757670313
1.6901041666666667,-27.758417433737865
1.6902083333333333,-28.83361349371309
1.6903125,-29.908063311433175
1.6904166666666667,-30.98171444766253
1.6905208333333333,-32.05451447170258
1.690625,-33.1264109639697
1.6907291666666666,-34.19735151857396
1.6908333333333334,-35.26728374589898
1.6909375,-36.336155275181966
1.6910416666666668,-37.40391375709458
1.6911458333333333,-38.470506866323966
1.69125,-39.53588230415405
1.6913541666666667,-40.599987801047085
1.6914583333333333,-41.662771119225084
1.6915625,-42.724180055251004
1.6916666666666667,-43.784162442609976
1.6917708333333332,-44.842666154289674
1.691875,-45.89963910536057
1.6919791666666666,-46.95502925555528
1.6920833333333334,-48.008784611847226
1.6921875,-49.06085323102837
1.6922916666666667,-50.111183222285895
1.6923958333333333,-51.159722749777615
1.6925,-52.20642003520639
1.6926041666666667,-53.25122336039267
1.6927083333333333,-54.29408106984577
1.6928125,-55.33494157333345
1.6929166666666666,-56.37375334844956
1.6930208333333334,-57.41046494317983
1.693125,-58.44502497846558
1.6932291666666666,-59.477382150765095
1.6933333333333334,-60.50748523461282
1.6934375,-61.535283085176104
1.6935416666666667,-62.560724640809184
1.6936458333333333,-63.58375892560471
1.69375,-64.60433505194217
1.6938541666666667,-65.62240222303345
1.6939583333333332,-66.63790973546541
1.6940625,-67.650806981739
1.6941666666666666,-68.66104345280513
