Time_s,Signal,Energy
44.8,3.744278607139206e-05,1.401962228788031e-09
44.80013888888889,6.924276071392042e-06,4.7945599112852405e-11
44.80027777777778,3.744278607139206e-05,1.401962228788031e-09
44.80041666666666,-0.00017618678392860795,3.1041782831105986e-08
44.800555555555555,-2.3594233928607975e-05,5.566878746778757e-10
44.800694444444446,-5.411274392860794e-05,2.9281890554830954e-09
44.80083333333334,-0.00011514976392860797,1.3259468132814146e-08
44.80097222222222,-0.00017618678392860795,3.1041782831105986e-08
44.80111111111111,9.847981607139205e-05,9.698274173455208e-09
44.80125,-2.3594233928607975e-05,5.566878746778757e-10
44.80138888888889,-2.3594233928607975e-05,5.566878746778757e-10
44.80152777777778,-5.411274392860794e-05,2.9281890554830954e-09
44.80166666666667,-0.00011514976392860797,1.3259468132814146e-08
44.80180555555555,-0.00011514976392860797,1.3259468132814146e-08
44.801944444444445,-2.3594233928607975e-05,5.566878746778757e-10
44.802083333333336,-5.411274392860794e-05,2.9281890554830954e-09
44.80222222222222,-0.00017618678392860795,3.1041782831105986e-08
44.80236111111111,-2.3594233928607975e-05,5.566878746778757e-10
44.8025,6.7961316071392e-05,4.618740482155644e-09
44.802638888888886,6.924276071392042e-06,4.7945599112852405e-11
44.80277777777778,-2.3594233928607975e-05,5.566878746778757e-10
44.80291666666667,3.744278607139206e-05,1.401962228788031e-09
44.80305555555555,-2.3594233928607975e-05,5.566878746778757e-10
44.80319444444444,3.744278607139206e-05,1.401962228788031e-09
44.803333333333335,-2.3594233928607975e-05,5.566878746778757e-10
44.803472222222226,6.7961316071392e-05,4.618740482155644e-09
44.80361111111111,6.924276071392042e-06,4.7945599112852405e-11
44.80375,-0.00011514976392860797,1.3259468132814146e-08
44.80388888888889,-0.00020670528392860795,4.272707440400643e-08
44.804027777777776,-5.411274392860794e-05,2.9281890554830954e-09
44.80416666666667,3.744278607139206e-05,1.401962228788031e-09
44.80430555555556,0.0002815908660713921,7.929341585483668e-08
44.80444444444444,9.847981607139205e-05,9.698274173455208e-09
44.80458333333333,-2.3594233928607975e-05,5.566878746778757e-10
44.804722222222225,-2.3594233928607975e-05,5.566878746778757e-10
44.80486111111111,-2.3594233928607975e-05,5.566878746778757e-10
44.805,6.924276071392042e-06,4.7945599112852405e-11
44.80513888888889,-8.463125392860795e-05,7.162449141528519e-09
44.805277777777775,-0.00011514976392860797,1.3259468132814146e-08
44.805416666666666,6.924276071392042e-06,4.7945599112852405e-11
44.80555555555556,6.7961316071392e-05,4.618740482155644e-09
44.80569444444444,-5.411274392860794e-05,2.9281890554830954e-09
44.80583333333333,3.744278607139206e-05,1.401962228788031e-09
44.80597222222222,6.7961316071392e-05,4.618740482155644e-09
44.806111111111115,-5.411274392860794e-05,2.9281890554830954e-09
44.80625,6.7961316071392e-05,4.618740482155644e-09
44.80638888888889,6.7961316071392e-05,4.618740482155644e-09
44.80652777777778,-2.3594233928607975e-05,5.566878746778757e-10
44.806666666666665,-0.00011514976392860797,1.3259468132814146e-08
44.806805555555556,-0.00014566828392860795,2.121924894270554e-08
44.80694444444445,-2.3594233928607975e-05,5.566878746778757e-10
44.80708333333333,6.7961316071392e-05,4.618740482155644e-09
44.80722222222222,-0.00011514976392860797,1.3259468132814146e-08
