Time_s,Signal,Energy
1.23,455.0,207025.0
1.2301041666666668,439.0,192721.0
1.2302083333333333,459.0,210681.0
1.2303125,453.0,205209.0
1.2304166666666667,443.0,196249.0
1.2305208333333333,445.0,198025.0
1.230625,453.0,205209.0
1.2307291666666667,443.0,196249.0
1.2308333333333332,435.0,189225.0
1.2309375,443.0,196249.0
1.2310416666666666,437.0,190969.0
1.2311458333333334,443.0,196249.0
1.23125,449.0,201601.0
1.2313541666666667,459.0,210681.0
1.2314583333333333,449.0,201601.0
1.2315625,441.0,194481.0
1.2316666666666667,447.0,199809.0
1.2317708333333333,447.0,199809.0
1.231875,457.0,208849.0
1.2319791666666666,441.0,194481.0
1.2320833333333334,447.0,199809.0
1.2321875,451.0,203401.0
1.2322916666666666,433.0,187489.0
1.2323958333333334,457.0,208849.0
1.2325,445.0,198025.0
1.2326041666666667,461.0,212521.0
1.2327083333333333,441.0,194481.0
1.2328125,457.0,208849.0
1.2329166666666667,461.0,212521.0
1.2330208333333332,453.0,205209.0
1.233125,455.0,207025.0
1.2332291666666666,463.0,214369.0
1.2333333333333334,445.0,198025.0
1.2334375,455.0,207025.0
1.2335416666666668,451.0,203401.0
1.2336458333333333,453.0,205209.0
1.23375,443.0,196249.0
1.2338541666666667,451.0,203401.0
1.2339583333333333,457.0,208849.0
1.2340625,443.0,196249.0
1.2341666666666666,457.0,208849.0
1.2342708333333334,437.0,190969.0
1.234375,439.0,192721.0
1.2344791666666666,439.0,192721.0
1.2345833333333334,453.0,205209.0
1.2346875,453.0,205209.0
1.2347916666666667,449.0,201601.0
1.2348958333333333,451.0,203401.0
1.235,453.0,205209.0
1.2351041666666667,449.0,201601.0
1.2352083333333332,451.0,203401.0
1.2353125,449.0,201601.0
1.2354166666666666,457.0,208849.0
1.2355208333333334,439.0,192721.0
1.235625,449.0,201601.0
1.2357291666666668,447.0,199809.0
1.2358333333333333,451.0,203401.0
1.2359375,451.0,203401.0
1.2360416666666667,449.0,201601.0
1.2361458333333333,435.0,189225.0
1.23625,463.0,214369.0
1.2363541666666666,477.0,227529.0
1.2364583333333334,457.0,208849.0
1.2365625,467.0,218089.0
1.2366666666666666,443.0,196249.0
1.2367708333333334,447.0,199809.0
1.236875,441.0,194481.0
1.2369791666666667,455.0,207025.0
1.2370833333333333,463.0,214369.0
1.2371875,461.0,212521.0
1.2372916666666667,459.0,210681.0
1.2373958333333333,431.0,185761.0
1.2375,443.0,196249.0
1.2376041666666666,457.0,208849.0
1.2377083333333334,435.0,189225.0
1.2378125,459.0,210681.0
1.2379166666666668,441.0,194481.0
1.2380208333333333,445.0,198025.0
1.238125,453.0,205209.0
1.2382291666666667,457.0,208849.0
1.2383333333333333,461.0,212521.0
1.2384375,457.0,208849.0
1.2385416666666667,453.0,205209.0
1.2386458333333332,449.0,201601.0
1.23875,443.0,196249.0
1.2388541666666666,457.0,208849.0
1.2389583333333334,455.0,207025.0
1.2390625,451.0,203401.0
1.2391666666666667,451.0,203401.0
1.2392708333333333,455.0,207025.0
1.239375,449.0,201601.0
1.2394791666666667,457.0,208849.0
1.2395833333333333,449.0,201601.0
1.2396875,457.0,208849.0
1.2397916666666666,437.0,190969.0
1.2398958333333334,435.0,189225.0
1.24,449.0,201601.0
1.2401041666666666,451.0,203401.0
1.2402083333333334,457.0,208849.0
1.2403125,447.0,199809.0
1.2404166666666667,435.0,189225.0
1.2405208333333333,445.0,198025.0
