tStart,tFin
1.6819791666666666,12.466979166666667
12.466979166666667,21.13104166666667
21.13104166666667,30.795416666666668
30.795416666666668,45.6034375
45.6034375,53.532291666666666
53.532291666666666,92.276875
92.276875,107.05416666666666
107.05416666666666,114.16166666666666
114.16166666666666,129.6
