Time_s,Signal,Energy
1.2416666666666667,445.0,198025.0
1.2417708333333333,433.0,187489.0
1.241875,453.0,205209.0
1.2419791666666666,453.0,205209.0
1.2420833333333334,441.0,194481.0
1.2421875,455.0,207025.0
1.2422916666666666,455.0,207025.0
1.2423958333333334,459.0,210681.0
1.2425,453.0,205209.0
1.2426041666666667,451.0,203401.0
1.2427083333333333,443.0,196249.0
1.2428125,443.0,196249.0
1.2429166666666667,447.0,199809.0
1.2430208333333332,447.0,199809.0
1.243125,431.0,185761.0
1.2432291666666666,445.0,198025.0
1.2433333333333334,463.0,214369.0
1.2434375,445.0,198025.0
1.2435416666666668,463.0,214369.0
1.2436458333333333,447.0,199809.0
1.24375,445.0,198025.0
1.2438541666666667,469.0,219961.0
1.2439583333333333,459.0,210681.0
1.2440625,461.0,212521.0
1.2441666666666666,465.0,216225.0
1.2442708333333334,469.0,219961.0
1.244375,465.0,216225.0
1.2444791666666666,463.0,214369.0
1.2445833333333334,443.0,196249.0
1.2446875,453.0,205209.0
1.2447916666666667,447.0,199809.0
1.2448958333333333,449.0,201601.0
1.245,459.0,210681.0
1.2451041666666667,453.0,205209.0
1.2452083333333333,465.0,216225.0
1.2453125,471.0,221841.0
1.2454166666666666,449.0,201601.0
1.2455208333333334,449.0,201601.0
1.245625,455.0,207025.0
1.2457291666666668,447.0,199809.0
1.2458333333333333,445.0,198025.0
1.2459375,467.0,218089.0
1.2460416666666667,477.0,227529.0
1.2461458333333333,465.0,216225.0
1.24625,477.0,227529.0
1.2463541666666667,475.0,225625.0
1.2464583333333332,469.0,219961.0
1.2465625,477.0,227529.0
1.2466666666666666,483.0,233289.0
1.2467708333333334,463.0,214369.0
1.246875,481.0,231361.0
1.2469791666666667,447.0,199809.0
1.2470833333333333,475.0,225625.0
1.2471875,459.0,210681.0
1.2472916666666667,459.0,210681.0
1.2473958333333333,471.0,221841.0
1.2475,467.0,218089.0
1.2476041666666666,469.0,219961.0
1.2477083333333334,455.0,207025.0
1.2478125,465.0,216225.0
1.2479166666666666,453.0,205209.0
1.2480208333333334,449.0,201601.0
1.248125,459.0,210681.0
1.2482291666666667,473.0,223729.0
1.2483333333333333,471.0,221841.0
1.2484375,455.0,207025.0
1.2485416666666667,465.0,216225.0
1.2486458333333332,467.0,218089.0
1.24875,469.0,219961.0
1.2488541666666666,467.0,218089.0
1.2489583333333334,473.0,223729.0
1.2490625,459.0,210681.0
1.2491666666666668,473.0,223729.0
1.2492708333333333,479.0,229441.0
1.249375,455.0,207025.0
1.2494791666666667,457.0,208849.0
1.2495833333333333,469.0,219961.0
1.2496875,451.0,203401.0
1.2497916666666666,461.0,212521.0
1.2498958333333334,447.0,199809.0
1.25,453.0,205209.0
1.2501041666666666,465.0,216225.0
1.2502083333333334,441.0,194481.0
1.2503125,463.0,214369.0
1.2504166666666667,449.0,201601.0
1.2505208333333333,467.0,218089.0
1.250625,477.0,227529.0
1.2507291666666667,471.0,221841.0
1.2508333333333332,457.0,208849.0
1.2509375,457.0,208849.0
1.2510416666666666,457.0,208849.0
1.2511458333333334,451.0,203401.0
1.25125,447.0,199809.0
1.2513541666666668,455.0,207025.0
1.2514583333333333,459.0,210681.0
1.2515625,459.0,210681.0
1.2516666666666667,459.0,210681.0
1.2517708333333333,453.0,205209.0
1.251875,463.0,214369.0
1.2519791666666666,465.0,216225.0
1.2520833333333334,457.0,208849.0
1.2521875,449.0,201601.0
1.2522916666666666,463.0,214369.0
1.2523958333333334,455.0,207025.0
1.2525,451.0,203401.0
1.2526041666666667,459.0,210681.0
1.2527083333333333,433.0,187489.0
1.2528125,447.0,199809.0
1.2529166666666667,447.0,199809.0
1.2530208333333333,459.0,210681.0
1.253125,445.0,198025.0
1.2532291666666666,437.0,190969.0
1.2533333333333334,447.0,199809.0
1.2534375,445.0,198025.0
1.2535416666666668,453.0,205209.0
1.2536458333333333,449.0,201601.0
1.25375,461.0,212521.0
1.2538541666666667,455.0,207025.0
1.2539583333333333,445.0,198025.0
1.2540625,447.0,199809.0
1.2541666666666667,439.0,192721.0
1.2542708333333332,447.0,199809.0
1.254375,441.0,194481.0
1.2544791666666666,449.0,201601.0
1.2545833333333334,441.0,194481.0
1.2546875,447.0,199809.0
1.2547916666666667,433.0,187489.0
1.2548958333333333,455.0,207025.0
1.255,441.0,194481.0
1.2551041666666667,437.0,190969.0
1.2552083333333333,453.0,205209.0
1.2553125,455.0,207025.0
1.2554166666666666,477.0,227529.0
1.2555208333333334,443.0,196249.0
1.255625,433.0,187489.0
1.2557291666666666,433.0,187489.0
1.2558333333333334,437.0,190969.0
1.2559375,437.0,190969.0
1.2560416666666667,441.0,194481.0
1.2561458333333333,425.0,180625.0
1.25625,427.0,182329.0
1.2563541666666667,439.0,192721.0
1.2564583333333332,437.0,190969.0
1.2565625,437.0,190969.0
1.2566666666666666,429.0,184041.0
1.2567708333333334,431.0,185761.0
1.256875,449.0,201601.0
1.2569791666666668,443.0,196249.0
1.2570833333333333,437.0,190969.0
1.2571875,437.0,190969.0
1.2572916666666667,427.0,182329.0
1.2573958333333333,453.0,205209.0
1.2575,433.0,187489.0
1.2576041666666666,445.0,198025.0
1.2577083333333334,451.0,203401.0
1.2578125,451.0,203401.0
1.2579166666666666,437.0,190969.0
1.2580208333333334,433.0,187489.0
1.258125,447.0,199809.0
1.2582291666666667,433.0,187489.0
1.2583333333333333,433.0,187489.0
1.2584375,437.0,190969.0
1.2585416666666667,429.0,184041.0
1.2586458333333332,435.0,189225.0
1.25875,443.0,196249.0
1.2588541666666666,429.0,184041.0
1.2589583333333334,443.0,196249.0
1.2590625,459.0,210681.0
1.2591666666666668,437.0,190969.0
1.2592708333333333,443.0,196249.0
1.259375,453.0,205209.0
1.2594791666666667,469.0,219961.0
1.2595833333333333,431.0,185761.0
1.2596875,435.0,189225.0
1.2597916666666666,451.0,203401.0
1.2598958333333334,443.0,196249.0
1.26,441.0,194481.0
1.2601041666666666,445.0,198025.0
1.2602083333333334,455.0,207025.0
1.2603125,439.0,192721.0
1.2604166666666667,441.0,194481.0
1.2605208333333333,445.0,198025.0
1.260625,447.0,199809.0
1.2607291666666667,445.0,198025.0
1.2608333333333333,445.0,198025.0
1.2609375,443.0,196249.0
1.2610416666666666,445.0,198025.0
1.2611458333333334,449.0,201601.0
1.26125,445.0,198025.0
1.2613541666666668,437.0,190969.0
1.2614583333333333,453.0,205209.0
1.2615625,467.0,218089.0
1.2616666666666667,465.0,216225.0
1.2617708333333333,461.0,212521.0
1.261875,471.0,221841.0
1.2619791666666667,465.0,216225.0
1.2620833333333332,449.0,201601.0
1.2621875,447.0,199809.0
1.2622916666666666,447.0,199809.0
1.2623958333333334,443.0,196249.0
1.2625,445.0,198025.0
1.2626041666666667,441.0,194481.0
1.2627083333333333,453.0,205209.0
1.2628125,461.0,212521.0
1.2629166666666667,467.0,218089.0
1.2630208333333333,469.0,219961.0
1.263125,449.0,201601.0
1.2632291666666666,455.0,207025.0
1.2633333333333334,455.0,207025.0
1.2634375,449.0,201601.0
1.2635416666666666,443.0,196249.0
1.2636458333333334,451.0,203401.0
1.26375,451.0,203401.0
1.2638541666666667,465.0,216225.0
1.2639583333333333,479.0,229441.0
1.2640625,449.0,201601.0
1.2641666666666667,461.0,212521.0
1.2642708333333332,449.0,201601.0
1.264375,477.0,227529.0
1.2644791666666666,455.0,207025.0
1.2645833333333334,459.0,210681.0
1.2646875,465.0,216225.0
1.2647916666666668,465.0,216225.0
1.2648958333333333,459.0,210681.0
1.265,459.0,210681.0
1.2651041666666667,467.0,218089.0
1.2652083333333333,457.0,208849.0
1.2653125,481.0,231361.0
1.2654166666666666,465.0,216225.0
1.2655208333333334,475.0,225625.0
1.265625,455.0,207025.0
1.2657291666666666,465.0,216225.0
1.2658333333333334,457.0,208849.0
1.2659375,463.0,214369.0
1.2660416666666667,469.0,219961.0
1.2661458333333333,461.0,212521.0
1.26625,481.0,231361.0
1.2663541666666667,457.0,208849.0
1.2664583333333332,465.0,216225.0
1.2665625,467.0,218089.0
1.2666666666666666,481.0,231361.0
1.2667708333333334,469.0,219961.0
1.266875,475.0,225625.0
1.2669791666666668,467.0,218089.0
1.2670833333333333,481.0,231361.0
1.2671875,465.0,216225.0
1.2672916666666667,469.0,219961.0
1.2673958333333333,461.0,212521.0
1.2675,477.0,227529.0
1.2676041666666666,493.0,243049.0
1.2677083333333334,471.0,221841.0
1.2678125,469.0,219961.0
1.2679166666666666,459.0,210681.0
1.2680208333333334,457.0,208849.0
1.268125,479.0,229441.0
1.2682291666666667,461.0,212521.0
1.2683333333333333,473.0,223729.0
1.2684375,469.0,219961.0
1.2685416666666667,451.0,203401.0
1.2686458333333333,459.0,210681.0
1.26875,471.0,221841.0
1.2688541666666666,475.0,225625.0
1.2689583333333334,469.0,219961.0
1.2690625,461.0,212521.0
1.2691666666666668,471.0,221841.0
1.2692708333333333,483.0,233289.0
1.269375,463.0,214369.0
1.2694791666666667,457.0,208849.0
1.2695833333333333,467.0,218089.0
1.2696875,451.0,203401.0
1.2697916666666667,471.0,221841.0
1.2698958333333332,447.0,199809.0
1.27,473.0,223729.0
1.2701041666666666,461.0,212521.0
1.2702083333333334,453.0,205209.0
1.2703125,451.0,203401.0
1.2704166666666667,459.0,210681.0
1.2705208333333333,459.0,210681.0
1.270625,465.0,216225.0
1.2707291666666667,443.0,196249.0
1.2708333333333333,447.0,199809.0
1.2709375,455.0,207025.0
1.2710416666666666,449.0,201601.0
1.2711458333333334,433.0,187489.0
1.27125,437.0,190969.0
1.2713541666666666,451.0,203401.0
1.2714583333333334,451.0,203401.0
1.2715625,447.0,199809.0
1.2716666666666667,443.0,196249.0
1.2717708333333333,453.0,205209.0
1.271875,457.0,208849.0
1.2719791666666667,473.0,223729.0
1.2720833333333332,455.0,207025.0
1.2721875,443.0,196249.0
1.2722916666666666,459.0,210681.0
1.2723958333333334,429.0,184041.0
1.2725,467.0,218089.0
1.2726041666666668,449.0,201601.0
1.2727083333333333,459.0,210681.0
1.2728125,447.0,199809.0
1.2729166666666667,449.0,201601.0
1.2730208333333333,461.0,212521.0
1.273125,447.0,199809.0
1.2732291666666666,453.0,205209.0
1.2733333333333334,445.0,198025.0
1.2734375,447.0,199809.0
1.2735416666666666,447.0,199809.0
1.2736458333333334,455.0,207025.0
1.27375,447.0,199809.0
1.2738541666666667,445.0,198025.0
1.2739583333333333,457.0,208849.0
1.2740625,455.0,207025.0
1.2741666666666667,449.0,201601.0
1.2742708333333332,447.0,199809.0
1.274375,435.0,189225.0
1.2744791666666666,439.0,192721.0
1.2745833333333334,441.0,194481.0
1.2746875,449.0,201601.0
1.2747916666666668,441.0,194481.0
1.2748958333333333,459.0,210681.0
1.275,461.0,212521.0
1.2751041666666667,451.0,203401.0
1.2752083333333333,445.0,198025.0
1.2753125,441.0,194481.0
1.2754166666666666,429.0,184041.0
1.2755208333333334,447.0,199809.0
1.275625,457.0,208849.0
1.2757291666666666,437.0,190969.0
1.2758333333333334,441.0,194481.0
1.2759375,447.0,199809.0
1.2760416666666667,441.0,194481.0
1.2761458333333333,443.0,196249.0
1.27625,441.0,194481.0
1.2763541666666667,447.0,199809.0
1.2764583333333333,451.0,203401.0
1.2765625,451.0,203401.0
1.2766666666666666,441.0,194481.0
1.2767708333333334,453.0,205209.0
1.276875,459.0,210681.0
1.2769791666666668,453.0,205209.0
1.2770833333333333,443.0,196249.0
1.2771875,461.0,212521.0
1.2772916666666667,459.0,210681.0
1.2773958333333333,449.0,201601.0
1.2775,451.0,203401.0
1.2776041666666667,445.0,198025.0
1.2777083333333332,437.0,190969.0
1.2778125,439.0,192721.0
1.2779166666666666,441.0,194481.0
1.2780208333333334,451.0,203401.0
1.278125,455.0,207025.0
1.2782291666666667,447.0,199809.0
1.2783333333333333,453.0,205209.0
1.2784375,447.0,199809.0
1.2785416666666667,445.0,198025.0
1.2786458333333333,445.0,198025.0
1.27875,449.0,201601.0
1.2788541666666666,443.0,196249.0
1.2789583333333334,439.0,192721.0
1.2790625,461.0,212521.0
1.2791666666666666,451.0,203401.0
1.2792708333333334,459.0,210681.0
1.279375,475.0,225625.0
1.2794791666666667,459.0,210681.0
1.2795833333333333,455.0,207025.0
1.2796875,461.0,212521.0
1.2797916666666667,457.0,208849.0
1.2798958333333332,455.0,207025.0
1.28,453.0,205209.0
1.2801041666666666,447.0,199809.0
1.2802083333333334,429.0,184041.0
1.2803125,435.0,189225.0
1.2804166666666668,443.0,196249.0
1.2805208333333333,445.0,198025.0
1.280625,435.0,189225.0
1.2807291666666667,447.0,199809.0
1.2808333333333333,437.0,190969.0
1.2809375,455.0,207025.0
1.2810416666666666,447.0,199809.0
1.2811458333333334,439.0,192721.0
1.28125,457.0,208849.0
1.2813541666666666,443.0,196249.0
1.2814583333333334,443.0,196249.0
1.2815625,469.0,219961.0
1.2816666666666667,467.0,218089.0
1.2817708333333333,451.0,203401.0
1.281875,457.0,208849.0
1.2819791666666667,475.0,225625.0
1.2820833333333332,485.0,235225.0
1.2821875,457.0,208849.0
1.2822916666666666,451.0,203401.0
1.2823958333333334,447.0,199809.0
1.2825,465.0,216225.0
1.2826041666666668,435.0,189225.0
1.2827083333333333,441.0,194481.0
1.2828125,477.0,227529.0
1.2829166666666667,461.0,212521.0
1.2830208333333333,455.0,207025.0
1.283125,473.0,223729.0
1.2832291666666666,471.0,221841.0
1.2833333333333334,463.0,214369.0
1.2834375,459.0,210681.0
1.2835416666666666,433.0,187489.0
1.2836458333333334,461.0,212521.0
1.28375,461.0,212521.0
1.2838541666666667,457.0,208849.0
1.2839583333333333,463.0,214369.0
1.2840625,459.0,210681.0
1.2841666666666667,457.0,208849.0
1.2842708333333333,445.0,198025.0
1.284375,449.0,201601.0
1.2844791666666666,455.0,207025.0
1.2845833333333334,475.0,225625.0
1.2846875,453.0,205209.0
1.2847916666666668,459.0,210681.0
1.2848958333333333,469.0,219961.0
1.285,453.0,205209.0
1.2851041666666667,455.0,207025.0
1.2852083333333333,451.0,203401.0
1.2853125,463.0,214369.0
1.2854166666666667,445.0,198025.0
1.2855208333333332,455.0,207025.0
1.285625,469.0,219961.0
1.2857291666666666,447.0,199809.0
1.2858333333333334,453.0,205209.0
1.2859375,467.0,218089.0
1.2860416666666667,459.0,210681.0
1.2861458333333333,455.0,207025.0
1.28625,453.0,205209.0
1.2863541666666667,461.0,212521.0
1.2864583333333333,449.0,201601.0
1.2865625,453.0,205209.0
1.2866666666666666,451.0,203401.0
1.2867708333333334,453.0,205209.0
1.286875,469.0,219961.0
1.2869791666666666,449.0,201601.0
1.2870833333333334,477.0,227529.0
1.2871875,475.0,225625.0
1.2872916666666667,463.0,214369.0
1.2873958333333333,461.0,212521.0
1.2875,449.0,201601.0
1.2876041666666667,455.0,207025.0
1.2877083333333332,447.0,199809.0
1.2878125,457.0,208849.0
1.2879166666666666,443.0,196249.0
1.2880208333333334,439.0,192721.0
1.288125,439.0,192721.0
1.2882291666666668,431.0,185761.0
1.2883333333333333,451.0,203401.0
1.2884375,451.0,203401.0
1.2885416666666667,449.0,201601.0
1.2886458333333333,447.0,199809.0
1.28875,449.0,201601.0
1.2888541666666666,453.0,205209.0
1.2889583333333334,455.0,207025.0
1.2890625,465.0,216225.0
1.2891666666666666,455.0,207025.0
1.2892708333333334,465.0,216225.0
1.289375,461.0,212521.0
1.2894791666666667,461.0,212521.0
1.2895833333333333,465.0,216225.0
1.2896875,443.0,196249.0
1.2897916666666667,443.0,196249.0
1.2898958333333332,463.0,214369.0
1.29,461.0,212521.0
1.2901041666666666,461.0,212521.0
1.2902083333333334,455.0,207025.0
1.2903125,483.0,233289.0
1.2904166666666668,457.0,208849.0
1.2905208333333333,449.0,201601.0
1.290625,445.0,198025.0
1.2907291666666667,465.0,216225.0
1.2908333333333333,465.0,216225.0
1.2909375,447.0,199809.0
1.2910416666666666,471.0,221841.0
1.2911458333333334,461.0,212521.0
1.29125,441.0,194481.0
1.2913541666666666,439.0,192721.0
1.2914583333333334,461.0,212521.0
1.2915625,463.0,214369.0
1.2916666666666667,467.0,218089.0
1.2917708333333333,469.0,219961.0
1.291875,479.0,229441.0
1.2919791666666667,471.0,221841.0
1.2920833333333333,463.0,214369.0
1.2921875,479.0,229441.0
1.2922916666666666,455.0,207025.0
1.2923958333333334,465.0,216225.0
1.2925,477.0,227529.0
1.2926041666666668,471.0,221841.0
1.2927083333333333,471.0,221841.0
1.2928125,475.0,225625.0
1.2929166666666667,469.0,219961.0
1.2930208333333333,491.0,241081.0
1.293125,473.0,223729.0
1.2932291666666667,453.0,205209.0
1.2933333333333332,459.0,210681.0
1.2934375,441.0,194481.0
1.2935416666666666,461.0,212521.0
1.2936458333333334,479.0,229441.0
1.29375,461.0,212521.0
1.2938541666666667,471.0,221841.0
1.2939583333333333,457.0,208849.0
1.2940625,479.0,229441.0
1.2941666666666667,469.0,219961.0
1.2942708333333333,461.0,212521.0
1.294375,469.0,219961.0
1.2944791666666666,463.0,214369.0
1.2945833333333334,469.0,219961.0
1.2946875,471.0,221841.0
1.2947916666666666,459.0,210681.0
1.2948958333333334,483.0,233289.0
1.295,467.0,218089.0
1.2951041666666667,453.0,205209.0
1.2952083333333333,459.0,210681.0
1.2953125,459.0,210681.0
1.2954166666666667,463.0,214369.0
1.2955208333333332,455.0,207025.0
1.295625,459.0,210681.0
1.2957291666666666,459.0,210681.0
1.2958333333333334,465.0,216225.0
1.2959375,479.0,229441.0
1.2960416666666668,483.0,233289.0
1.2961458333333333,465.0,216225.0
1.29625,451.0,203401.0
1.2963541666666667,467.0,218089.0
1.2964583333333333,483.0,233289.0
1.2965625,473.0,223729.0
1.2966666666666666,463.0,214369.0
1.2967708333333334,463.0,214369.0
1.296875,475.0,225625.0
1.2969791666666666,467.0,218089.0
1.2970833333333334,455.0,207025.0
1.2971875,447.0,199809.0
1.2972916666666667,439.0,192721.0
1.2973958333333333,449.0,201601.0
1.2975,463.0,214369.0
1.2976041666666667,455.0,207025.0
1.2977083333333332,453.0,205209.0
1.2978125,443.0,196249.0
1.2979166666666666,437.0,190969.0
1.2980208333333334,451.0,203401.0
1.298125,451.0,203401.0
1.2982291666666668,457.0,208849.0
1.2983333333333333,463.0,214369.0
1.2984375,447.0,199809.0
1.2985416666666667,455.0,207025.0
1.2986458333333333,469.0,219961.0
1.29875,461.0,212521.0
1.2988541666666666,449.0,201601.0
1.2989583333333334,451.0,203401.0
1.2990625,441.0,194481.0
1.2991666666666666,443.0,196249.0
1.2992708333333334,439.0,192721.0
1.299375,455.0,207025.0
1.2994791666666667,443.0,196249.0
1.2995833333333333,445.0,198025.0
1.2996875,439.0,192721.0
1.2997916666666667,439.0,192721.0
1.2998958333333333,435.0,189225.0
1.3,413.0,170569.0
1.3001041666666666,425.0,180625.0
1.3002083333333334,435.0,189225.0
1.3003125,431.0,185761.0
1.3004166666666668,443.0,196249.0
1.3005208333333333,455.0,207025.0
1.300625,469.0,219961.0
1.3007291666666667,459.0,210681.0
1.3008333333333333,451.0,203401.0
1.3009375,451.0,203401.0
1.3010416666666667,467.0,218089.0
1.3011458333333332,463.0,214369.0
1.30125,453.0,205209.0
1.3013541666666666,453.0,205209.0
1.3014583333333334,441.0,194481.0
1.3015625,435.0,189225.0
1.3016666666666667,443.0,196249.0
1.3017708333333333,431.0,185761.0
1.301875,449.0,201601.0
1.3019791666666667,435.0,189225.0
1.3020833333333333,439.0,192721.0
1.3021875,441.0,194481.0
1.3022916666666666,423.0,178929.0
1.3023958333333334,435.0,189225.0
1.3025,443.0,196249.0
1.3026041666666666,463.0,214369.0
1.3027083333333334,457.0,208849.0
1.3028125,457.0,208849.0
1.3029166666666667,451.0,203401.0
1.3030208333333333,459.0,210681.0
1.303125,453.0,205209.0
1.3032291666666667,449.0,201601.0
1.3033333333333332,447.0,199809.0
1.3034375,441.0,194481.0
1.3035416666666666,449.0,201601.0
1.3036458333333334,437.0,190969.0
1.30375,447.0,199809.0
1.3038541666666668,447.0,199809.0
1.3039583333333333,435.0,189225.0
1.3040625,441.0,194481.0
1.3041666666666667,443.0,196249.0
1.3042708333333333,441.0,194481.0
1.304375,451.0,203401.0
1.3044791666666666,459.0,210681.0
1.3045833333333334,455.0,207025.0
1.3046875,473.0,223729.0
1.3047916666666666,451.0,203401.0
1.3048958333333334,463.0,214369.0
1.305,465.0,216225.0
1.3051041666666667,461.0,212521.0
1.3052083333333333,459.0,210681.0
1.3053125,455.0,207025.0
1.3054166666666667,451.0,203401.0
1.3055208333333332,459.0,210681.0
1.305625,435.0,189225.0
1.3057291666666666,437.0,190969.0
1.3058333333333334,429.0,184041.0
1.3059375,445.0,198025.0
1.3060416666666668,443.0,196249.0
1.3061458333333333,431.0,185761.0
1.30625,451.0,203401.0
1.3063541666666667,441.0,194481.0
1.3064583333333333,457.0,208849.0
1.3065625,441.0,194481.0
1.3066666666666666,429.0,184041.0
1.3067708333333334,447.0,199809.0
1.306875,467.0,218089.0
1.3069791666666666,473.0,223729.0
1.3070833333333334,473.0,223729.0
1.3071875,471.0,221841.0
1.3072916666666667,457.0,208849.0
1.3073958333333333,461.0,212521.0
1.3075,475.0,225625.0
1.3076041666666667,463.0,214369.0
1.3077083333333333,457.0,208849.0
1.3078125,455.0,207025.0
1.3079166666666666,455.0,207025.0
1.3080208333333334,437.0,190969.0
1.308125,469.0,219961.0
1.3082291666666668,463.0,214369.0
1.3083333333333333,451.0,203401.0
1.3084375,453.0,205209.0
1.3085416666666667,435.0,189225.0
1.3086458333333333,447.0,199809.0
1.30875,451.0,203401.0
1.3088541666666667,453.0,205209.0
1.3089583333333332,461.0,212521.0
1.3090625,473.0,223729.0
1.3091666666666666,475.0,225625.0
1.3092708333333334,471.0,221841.0
1.309375,463.0,214369.0
1.3094791666666667,473.0,223729.0
1.3095833333333333,441.0,194481.0
1.3096875,451.0,203401.0
1.3097916666666667,461.0,212521.0
1.3098958333333333,475.0,225625.0
1.31,445.0,198025.0
1.3101041666666666,449.0,201601.0
1.3102083333333334,441.0,194481.0
1.3103125,447.0,199809.0
1.3104166666666666,465.0,216225.0
1.3105208333333334,467.0,218089.0
1.310625,467.0,218089.0
1.3107291666666667,459.0,210681.0
1.3108333333333333,439.0,192721.0
1.3109375,437.0,190969.0
1.3110416666666667,449.0,201601.0
1.3111458333333332,453.0,205209.0
1.31125,467.0,218089.0
1.3113541666666666,471.0,221841.0
1.3114583333333334,471.0,221841.0
1.3115625,473.0,223729.0
1.3116666666666668,479.0,229441.0
1.3117708333333333,475.0,225625.0
1.311875,477.0,227529.0
1.3119791666666667,465.0,216225.0
1.3120833333333333,483.0,233289.0
1.3121875,459.0,210681.0
1.3122916666666666,457.0,208849.0
1.3123958333333334,471.0,221841.0
1.3125,463.0,214369.0
1.3126041666666666,453.0,205209.0
1.3127083333333334,467.0,218089.0
1.3128125,451.0,203401.0
1.3129166666666667,453.0,205209.0
1.3130208333333333,437.0,190969.0
1.313125,459.0,210681.0
1.3132291666666667,479.0,229441.0
1.3133333333333332,465.0,216225.0
1.3134375,463.0,214369.0
1.3135416666666666,459.0,210681.0
1.3136458333333334,461.0,212521.0
1.31375,455.0,207025.0
1.3138541666666668,465.0,216225.0
1.3139583333333333,475.0,225625.0
1.3140625,465.0,216225.0
1.3141666666666667,483.0,233289.0
1.3142708333333333,479.0,229441.0
1.314375,453.0,205209.0
1.3144791666666666,459.0,210681.0
1.3145833333333334,459.0,210681.0
1.3146875,459.0,210681.0
1.3147916666666666,451.0,203401.0
1.3148958333333334,473.0,223729.0
1.315,461.0,212521.0
1.3151041666666667,467.0,218089.0
1.3152083333333333,467.0,218089.0
1.3153125,467.0,218089.0
1.3154166666666667,475.0,225625.0
1.3155208333333333,465.0,216225.0
1.315625,479.0,229441.0
1.3157291666666666,461.0,212521.0
1.3158333333333334,475.0,225625.0
1.3159375,453.0,205209.0
1.3160416666666668,443.0,196249.0
1.3161458333333333,455.0,207025.0
1.31625,461.0,212521.0
1.3163541666666667,453.0,205209.0
1.3164583333333333,463.0,214369.0
