Time_s,Signal,Energy
1.7185416666666666,1917.0,3674889.0
1.7186458333333334,2023.0,4092529.0
1.71875,2103.0,4422609.0
1.7188541666666666,2195.0,4818025.0
1.7189583333333334,2247.0,5049009.0
1.7190625,2279.0,5193841.0
1.7191666666666667,2315.0,5359225.0
1.7192708333333333,2351.0,5527201.0
1.719375,2333.0,5442889.0
1.7194791666666667,2355.0,5546025.0
1.7195833333333332,2351.0,5527201.0
1.7196875,2363.0,5583769.0
1.7197916666666666,2365.0,5593225.0
1.7198958333333334,2339.0,5470921.0
1.72,2319.0,5377761.0
1.7201041666666668,2279.0,5193841.0
1.7202083333333333,2269.0,5148361.0
1.7203125,2261.0,5112121.0
1.7204166666666667,2257.0,5094049.0
1.7205208333333333,2271.0,5157441.0
1.720625,2315.0,5359225.0
1.7207291666666666,2353.0,5536609.0
1.7208333333333334,2437.0,5938969.0
1.7209375,2499.0,6245001.0
1.7210416666666666,2587.0,6692569.0
1.7211458333333334,2661.0,7080921.0
1.72125,2723.0,7414729.0
1.7213541666666667,2769.0,7667361.0
1.7214583333333333,2833.0,8025889.0
1.7215625,2905.0,8439025.0
1.7216666666666667,2935.0,8614225.0
1.7217708333333333,2963.0,8779369.0
1.721875,2971.0,8826841.0
1.7219791666666666,2969.0,8814961.0
1.7220833333333334,2905.0,8439025.0
1.7221875,2823.0,7969329.0
1.7222916666666668,2703.0,7306209.0
1.7223958333333333,2593.0,6723649.0
1.7225,2485.0,6175225.0
1.7226041666666667,2383.0,5678689.0
1.7227083333333333,2307.0,5322249.0
1.7228125,2277.0,5184729.0
1.7229166666666667,2287.0,5230369.0
1.7230208333333332,2325.0,5405625.0
1.723125,2383.0,5678689.0
1.7232291666666666,2483.0,6165289.0
1.7233333333333334,2549.0,6497401.0
1.7234375,2587.0,6692569.0
1.7235416666666667,2595.0,6734025.0
1.7236458333333333,2561.0,6558721.0
1.72375,2505.0,6275025.0
1.7238541666666667,2397.0,5745609.0
1.7239583333333333,2259.0,5103081.0
1.7240625,2129.0,4532641.0
1.7241666666666666,1997.0,3988009.0
1.7242708333333334,1871.0,3500641.0
1.724375,1779.0,3164841.0
1.7244791666666666,1735.0,3010225.0
1.7245833333333334,1673.0,2798929.0
1.7246875,1667.0,2778889.0
1.7247916666666667,1699.0,2886601.0
1.7248958333333333,1729.0,2989441.0
1.725,1795.0,3222025.0
1.7251041666666667,1867.0,3485689.0
1.7252083333333332,1951.0,3806401.0
1.7253125,2037.0,4149369.0
1.7254166666666666,2071.0,4289041.0
1.7255208333333334,2055.0,4223025.0
1.725625,1999.0,3996001.0
1.7257291666666668,1905.0,3629025.0
1.7258333333333333,1799.0,3236401.0
1.7259375,1663.0,2765569.0
1.7260416666666667,1495.0,2235025.0
1.7261458333333333,1339.0,1792921.0
1.72625,1201.0,1442401.0
1.7263541666666666,1051.0,1104601.0
1.7264583333333334,979.0,958441.0
1.7265625,949.0,900601.0
1.7266666666666666,949.0,900601.0
1.7267708333333334,987.0,974169.0
1.726875,1071.0,1147041.0
1.7269791666666667,1199.0,1437601.0
1.7270833333333333,1307.0,1708249.0
1.7271875,1387.0,1923769.0
1.7272916666666667,1481.0,2193361.0
1.7273958333333332,1515.0,2295225.0
1.7275,1503.0,2259009.0
1.7276041666666666,1465.0,2146225.0
1.7277083333333334,1361.0,1852321.0
1.7278125,1217.0,1481089.0
1.7279166666666668,1051.0,1104601.0
1.7280208333333333,879.0,772641.0
1.728125,659.0,434281.0
1.7282291666666667,463.0,214369.0
1.7283333333333333,255.0,65025.0
1.7284375,83.0,6889.0
1.7285416666666666,-77.0,5929.0
1.7286458333333334,-203.0,41209.0
1.72875,-337.0,113569.0
1.7288541666666666,-427.0,182329.0
1.7289583333333334,-507.0,257049.0
1.7290625,-557.0,310249.0
1.7291666666666667,-575.0,330625.0
1.7292708333333333,-569.0,323761.0
1.729375,-553.0,305809.0
1.7294791666666667,-547.0,299209.0
1.7295833333333333,-551.0,303601.0
1.7296875,-575.0,330625.0
1.7297916666666666,-607.0,368449.0
1.7298958333333334,-655.0,429025.0
1.73,-705.0,497025.0
1.7301041666666668,-761.0,579121.0
1.7302083333333333,-771.0,594441.0
1.7303125,-789.0,622521.0
1.7304166666666667,-797.0,635209.0
1.7305208333333333,-789.0,622521.0
1.730625,-745.0,555025.0
1.7307291666666667,-721.0,519841.0
1.7308333333333332,-665.0,442225.0
1.7309375,-659.0,434281.0
1.7310416666666666,-649.0,421201.0
1.7311458333333334,-619.0,383161.0
1.73125,-617.0,380689.0
1.7313541666666667,-611.0,373321.0
1.7314583333333333,-587.0,344569.0
1.7315625,-595.0,354025.0
1.7316666666666667,-581.0,337561.0
1.7317708333333333,-559.0,312481.0
1.731875,-579.0,335241.0
1.7319791666666666,-581.0,337561.0
1.7320833333333334,-591.0,349281.0
1.7321875,-611.0,373321.0
1.7322916666666666,-651.0,423801.0
1.7323958333333334,-695.0,483025.0
1.7325,-751.0,564001.0
1.7326041666666667,-789.0,622521.0
1.7327083333333333,-805.0,648025.0
1.7328125,-831.0,690561.0
1.7329166666666667,-861.0,741321.0
1.7330208333333332,-835.0,697225.0
1.733125,-845.0,714025.0
1.7332291666666666,-845.0,714025.0
1.7333333333333334,-827.0,683929.0
1.7334375,-809.0,654481.0
1.7335416666666668,-795.0,632025.0
1.7336458333333333,-765.0,585225.0
1.73375,-727.0,528529.0
1.7338541666666667,-659.0,434281.0
1.7339583333333333,-571.0,326041.0
1.7340625,-491.0,241081.0
1.7341666666666666,-423.0,178929.0
1.7342708333333334,-343.0,117649.0
1.734375,-271.0,73441.0
1.7344791666666666,-221.0,48841.0
1.7345833333333334,-187.0,34969.0
1.7346875,-171.0,29241.0
1.7347916666666667,-183.0,33489.0
1.7348958333333333,-203.0,41209.0
1.735,-223.0,49729.0
1.7351041666666667,-235.0,55225.0
1.7352083333333332,-233.0,54289.0
1.7353125,-199.0,39601.0
1.7354166666666666,-133.0,17689.0
1.7355208333333334,-71.0,5041.0
1.735625,11.0,121.0
1.7357291666666668,113.0,12769.0
1.7358333333333333,223.0,49729.0
1.7359375,313.0,97969.0
1.7360416666666667,421.0,177241.0
1.7361458333333333,525.0,275625.0
1.73625,615.0,378225.0
1.7363541666666666,717.0,514089.0
1.7364583333333334,789.0,622521.0
1.7365625,869.0,755161.0
1.7366666666666666,931.0,866761.0
1.7367708333333334,969.0,938961.0
1.736875,985.0,970225.0
1.7369791666666667,977.0,954529.0
1.7370833333333333,1001.0,1002001.0
1.7371875,989.0,978121.0
1.7372916666666667,989.0,978121.0
1.7373958333333333,989.0,978121.0
1.7375,1005.0,1010025.0
1.7376041666666666,1049.0,1100401.0
1.7377083333333334,1137.0,1292769.0
1.7378125,1239.0,1535121.0
1.7379166666666668,1339.0,1792921.0
1.7380208333333333,1453.0,2111209.0
1.738125,1571.0,2468041.0
1.7382291666666667,1645.0,2706025.0
1.7383333333333333,1717.0,2948089.0
1.7384375,1751.0,3066001.0
1.7385416666666667,1763.0,3108169.0
1.7386458333333332,1749.0,3059001.0
1.73875,1695.0,2873025.0
1.7388541666666666,1641.0,2692881.0
1.7389583333333334,1599.0,2556801.0
1.7390625,1549.0,2399401.0
1.7391666666666667,1495.0,2235025.0
1.7392708333333333,1455.0,2117025.0
1.739375,1457.0,2122849.0
1.7394791666666667,1453.0,2111209.0
1.7395833333333333,1485.0,2205225.0
1.7396875,1529.0,2337841.0
1.7397916666666666,1569.0,2461761.0
1.7398958333333334,1635.0,2673225.0
1.74,1705.0,2907025.0
1.7401041666666666,1757.0,3087049.0
1.7402083333333334,1821.0,3316041.0
1.7403125,1841.0,3389281.0
1.7404166666666667,1847.0,3411409.0
1.7405208333333333,1841.0,3389281.0
1.740625,1799.0,3236401.0
1.7407291666666667,1773.0,3143529.0
1.7408333333333332,1713.0,2934369.0
1.7409375,1651.0,2725801.0
