Time_s,Signal
1.6819791666666666,29.953055599595434
1.6820833333333334,32.878054554376014
1.6821875,35.768093569545265
1.6822916666666667,38.6200939141594
1.6823958333333333,41.4310173322222
1.6825,44.19786928112743
1.6826041666666667,46.9177021235576
1.6827083333333333,49.58761826943432
1.6828125,52.20477326456986
1.6829166666666666,54.76637882272548
1.6830208333333334,57.2697057978429
1.683125,59.71208709327878
1.6832291666666668,62.09092050493929
1.6833333333333333,64.40367149528245
1.6834375,66.6478758952293
1.6835416666666667,68.82114253110218
1.6836458333333333,70.92115577378773
1.68375,72.94567800740634
1.6838541666666667,74.89255201485372
1.6839583333333332,76.75970327767085
1.6840625,78.54514218778849
1.6841666666666666,80.246966168787
1.6842708333333334,81.86336170440894
1.684375,83.39260627215994
1.6844791666666667,84.83307017993545
1.6845833333333333,86.18321830371386
1.6846875,87.44161172446219
1.6847916666666667,88.60690926250788
1.6848958333333333,89.67786890773961
1.685,90.65334914411139
1.6851041666666666,91.53231016703623
1.6852083333333334,92.3138149923708
1.6853125,92.99703045580749
1.6854166666666666,93.58122810160722
1.6855208333333334,94.06578495972462
1.685625,94.45018421049586
1.6857291666666667,94.73401573617988
1.6858333333333333,94.9169765587638
1.6859375,94.998871163565
1.6860416666666667,94.97961170828381
1.6861458333333332,94.85921811728376
1.68625,94.63781806099735
1.6863541666666666,94.31564682047916
1.6864583333333334,93.89304703724997
1.6865625,93.3704683486976
1.6866666666666668,92.74846690942339
1.6867708333333333,92.02770479904335
1.686875,91.20894931707528
1.6869791666666667,90.29307216566319
1.6870833333333333,89.28104852100999
1.6871875,88.17395599450806
1.6872916666666666,86.97297348467488
1.6873958333333334,85.6793799211178
1.6875,84.29455290186674
1.6876041666666666,82.81996722552744
1.6877083333333334,81.25719331982
1.6878125,79.60789556817862
1.6879166666666667,77.87383053619577
1.6880208333333333,76.05684509980253
1.688125,74.15887447718025
1.6882291666666667,72.18194016650213
1.6883333333333332,70.12814779170357
1.6884375,67.99968485857832
1.6885416666666666,65.79881842359237
